#lx2: 81
#ly2: 81
#triangle: 1
#COVARIANCE (DATA)
#            (X,81, MeV ,E (eV))  (Y,81,MeV,EN) (Z,6561,PER-CENT,COR)
             90.57 90.66 90.69 90.74 90.72 90.76 90.7  90.78 100   90.78 90.74 90.54 90.36 90.04 89.77 89.35 88.88 88.32 87.86 83.93 79.34 75.39 69.17 54.32 46.48 39.81 34.42 29.11 25.34 23.54 18.41 13.21 10.92 10.03 9.359 8.63  7.88  7.038 6.094 5.512 5.08  4.697 4.667 4.958 5.818 6.751 8.502 10.24 11.62 12.54 13.19 13.52 13.64 13.51 13.27 12.94 12.43 11.7  11.04 9.888 8.759 7.772 7.035 6.281 5.689 5.339 5.111 4.998 4.772 4.103 3.353 2.945 2.568 2.546 2.535 2.552 2.354 2.424 2.521 0     0    
             90.54 90.69 90.71 90.71 90.74 90.73 90.73 90.75 90.78 100   90.77 90.62 90.44 90.12 89.79 89.43 88.96 88.51 87.94 84.06 79.6  75.63 69.39 54.53 46.78 40.13 34.72 29.43 25.66 23.85 18.73 13.41 11.12 10.14 9.476 8.659 7.927 7.105 6.082 5.6   5.075 4.788 4.758 5.051 5.815 6.755 8.522 10.28 11.67 12.48 13.25 13.47 13.58 13.55 13.33 12.87 12.48 11.84 11.07 10.02 8.878 7.879 7.134 6.486 5.887 5.421 5.302 5.076 4.96  4.283 3.526 3.113 2.732 2.607 2.602 2.627 2.437 2.432 2.589 0     0    
             90.4  90.54 90.62 90.62 90.71 90.69 90.69 90.71 90.74 90.77 100   90.68 90.56 90.35 90.02 89.77 89.35 88.85 88.33 84.65 80.4  76.57 70.49 55.76 48.01 41.34 36.04 30.73 26.98 25.05 19.82 14.45 11.9  10.86 10.06 9.12  8.191 7.285 6.263 5.718 5.309 4.935 5.004 5.307 6.001 6.885 8.542 10.19 11.54 12.38 13.04 13.36 13.58 13.52 13.37 12.99 12.68 11.99 11.4  10.38 9.398 8.451 7.766 7.075 6.439 6.059 5.929 5.802 5.565 4.957 4.266 3.826 3.433 3.215 3.147 3.029 2.698 2.611 2.788 0     0    
             90.14 90.28 90.37 90.42 90.51 90.48 90.54 90.56 90.54 90.62 90.68 100   90.63 90.53 90.36 90.05 89.75 89.3  88.9  85.57 81.51 77.88 71.98 57.67 50.06 43.39 38.07 32.78 29.01 27.09 21.77 16.04 13.3  11.94 10.95 9.781 8.649 7.465 6.425 5.937 5.554 5.38  5.356 5.672 6.421 7.179 8.604 10.01 11.28 12.06 12.86 13.26 13.44 13.55 13.45 13.23 12.98 12.41 11.84 11.02 10.13 9.301 8.634 7.975 7.499 7.185 7.034 6.888 6.743 6.17  5.52  5.035 4.633 4.244 3.868 3.569 3.056 2.804 3.085 0     0    
             89.74 89.94 90.13 90.19 90.16 90.25 90.3  90.33 90.36 90.44 90.56 90.63 100   90.63 90.47 90.33 90.09 89.75 89.34 86.41 82.57 79.06 73.46 59.51 51.97 45.47 40.16 34.86 30.98 29.18 23.64 17.77 14.6  13.11 11.83 10.51 9.158 7.777 6.707 6.271 5.917 5.747 5.827 6.155 6.756 7.49  8.78  9.944 11.11 11.84 12.53 13.03 13.4  13.59 13.65 13.36 13.28 12.86 12.43 11.69 10.91 10.2  9.559 9.049 8.622 8.265 8.094 8.04  7.878 7.347 6.732 6.211 5.69  5.23  4.636 4.05  3.348 2.92  3.387 0     0    
             89.36 89.62 89.76 89.81 89.84 89.92 89.98 90.06 90.04 90.12 90.35 90.53 90.63 100   90.6  90.4  90.22 89.99 89.7  87.01 83.47 80.18 74.84 61.17 53.78 47.39 42.05 36.73 32.98 31.05 25.53 19.28 15.89 14.28 12.7  11.12 9.555 8.071 6.88  6.494 6.165 6.098 6.182 6.52  7.17  7.773 8.812 9.83  10.9  11.57 12.39 12.87 13.32 13.57 13.69 13.58 13.56 13.15 12.87 12.33 11.67 10.97 10.46 9.994 9.616 9.328 9.25  9.072 8.998 8.402 7.826 7.378 6.735 6.103 5.294 4.614 3.72  3.111 3.693 0     0    
             88.87 89.18 89.37 89.43 89.52 89.6  89.65 89.73 89.77 89.79 90.02 90.36 90.47 90.6  100   90.53 90.46 90.29 90.05 87.72 84.37 81.25 76.11 62.81 55.6  49.28 44.02 38.72 34.94 33.02 27.39 20.98 17.26 15.41 13.63 11.88 10.09 8.394 7.072 6.738 6.529 6.473 6.656 7.011 7.509 8.082 8.977 9.739 10.71 11.43 12.16 12.63 13.16 13.59 13.88 13.82 13.75 13.61 13.35 12.91 12.47 11.9  11.42 10.99 10.67 10.45 10.35 10.16 10.07 9.627 8.985 8.499 7.849 7.036 6.004 5.032 4.041 3.143 3.92  0     0    
             88.45 88.71 88.9  89.02 89.05 89.12 89.23 89.32 89.35 89.43 89.77 90.05 90.33 90.4  90.53 100   90.49 90.38 90.2  88.25 85.15 82.21 77.23 64.41 57.35 51.09 45.83 40.63 36.84 34.93 29.29 22.49 18.55 16.45 14.58 12.56 10.53 8.626 7.354 6.971 6.788 6.833 7.12  7.488 7.935 8.376 9.121 9.732 10.49 11.15 11.89 12.46 13.08 13.58 13.92 13.93 14.04 13.92 13.81 13.59 13.15 12.71 12.38 11.99 11.72 11.47 11.35 11.25 11.15 10.74 10.15 9.622 8.858 7.866 6.707 5.539 4.348 3.244 4.078 0     0    
             87.82 88.19 88.32 88.49 88.58 88.65 88.65 88.85 88.88 88.96 89.35 89.75 90.09 90.22 90.46 90.49 100   90.42 90.35 88.64 85.82 83.11 78.4  65.92 59.03 52.85 47.68 42.46 38.67 36.87 31.11 24.15 19.85 17.63 15.44 13.25 10.98 8.959 7.549 7.218 7.156 7.209 7.502 7.881 8.376 8.682 9.169 9.622 10.38 10.88 11.64 12.3  13    13.57 13.98 14.16 14.34 14.37 14.29 14.17 13.97 13.54 13.24 13.02 12.68 12.5  12.37 12.35 12.24 11.88 11.34 10.77 9.883 8.712 7.327 5.955 4.562 3.352 4.314 0     0    
             87.26 87.57 87.82 87.88 87.96 88.09 88.15 88.34 88.32 88.51 88.85 89.3  89.75 89.99 90.29 90.38 90.42 100   90.34 88.95 86.48 83.91 79.42 67.38 60.51 54.53 49.43 44.34 40.52 38.6  32.84 25.58 21.06 18.71 16.3  13.84 11.44 9.194 7.738 7.454 7.414 7.571 7.962 8.354 8.692 8.964 9.295 9.594 10.14 10.69 11.46 12.12 12.9  13.54 14.13 14.25 14.49 14.68 14.75 14.75 14.66 14.37 14.1  13.92 13.65 13.53 13.38 13.36 13.22 12.92 12.41 11.81 10.92 9.569 7.958 6.39  4.893 3.388 4.548 0     0    
             86.59 87.01 87.2  87.31 87.4  87.52 87.64 87.72 87.86 87.94 88.33 88.9  89.34 89.7  90.05 90.2  90.35 90.34 100   89.39 87.05 84.7  80.49 68.8  62.22 56.29 51.28 46.18 42.38 40.56 34.66 27.22 22.44 19.82 17.3  14.63 11.96 9.479 7.964 7.724 7.711 7.975 8.376 8.784 9.167 9.297 9.456 9.468 10    10.49 11.28 11.92 12.79 13.51 14.17 14.47 14.78 15.01 15.25 15.35 15.28 15.13 15.02 14.89 14.68 14.53 14.48 14.43 14.28 14.03 13.47 12.94 11.92 10.39 8.643 6.854 5.148 3.414 4.716 0     0    
             82.21 82.76 83.04 83.25 83.33 83.51 83.62 83.75 83.93 84.06 84.65 85.57 86.41 87.01 87.72 88.25 88.64 88.95 89.39 100   89.08 87.65 84.71 75.44 69.74 64.48 59.98 55.14 51.58 49.75 43.65 35.23 29.05 25.55 22    18.17 14.3  10.93 9.03  9.018 9.318 9.92  10.64 11.22 11.33 11.07 10.29 9.245 9.108 9.283 10.07 10.99 12.21 13.33 14.57 15.2  15.88 16.67 17.47 18.28 18.86 19.18 19.38 19.5  19.59 19.59 19.57 19.56 19.56 19.45 19.02 18.32 16.9  14.63 11.78 9.013 6.518 3.645 5.588 0     0    
             77.42 78.11 78.42 78.56 78.73 78.87 79.06 79.27 79.34 79.6  80.4  81.51 82.57 83.47 84.37 85.15 85.82 86.48 87.05 89.08 100   88.8  87.02 79.9  75.07 70.49 66.4  61.95 58.53 56.77 50.77 41.56 34.45 30.26 25.81 21.11 16.31 12.19 9.903 9.97  10.57 11.52 12.48 13.11 13.07 12.52 10.88 9.089 8.343 8.262 9.029 10.05 11.43 13.03 14.6  15.55 16.54 17.8  18.94 20.41 21.46 22.17 22.8  23.16 23.39 23.49 23.52 23.56 23.62 23.63 23.31 22.57 20.75 17.89 14.2  10.69 7.571 3.681 6.257 0     0    
             73.28 73.92 74.21 74.47 74.72 74.85 75.03 75.23 75.39 75.63 76.57 77.88 79.06 80.18 81.25 82.21 83.11 83.91 84.7  87.65 88.8  100   87.97 82.57 78.51 74.46 70.7  66.68 63.43 61.78 55.8  46.3  38.35 33.7  28.75 23.29 17.94 13.11 10.63 10.72 11.59 12.68 13.87 14.66 14.52 13.69 11.53 9.084 8.028 7.607 8.319 9.335 11.04 12.83 14.68 15.77 17.05 18.5  19.98 21.92 23.23 24.22 25.04 25.49 25.95 26.2  26.31 26.43 26.45 26.55 26.3  25.46 23.46 20.05 15.93 11.84 8.348 3.762 6.66  0     0    
             66.93 67.59 67.97 68.21 68.35 68.56 68.85 69.03 69.17 69.39 70.49 71.98 73.46 74.84 76.11 77.23 78.4  79.42 80.49 84.71 87.02 87.97 100   85.14 82.14 78.85 75.75 72.15 69.29 67.72 61.94 52.1  43.47 38.22 32.5  26.27 19.92 14.42 11.57 11.7  12.77 14.23 15.57 16.53 16.3  15.2  12.42 9.128 7.559 6.824 7.384 8.53  10.22 12.32 14.48 15.84 17.4  19.33 21.01 23.44 25.24 26.63 27.62 28.39 29.08 29.35 29.53 29.6  29.71 30.11 29.91 29.06 26.73 22.84 17.93 13.13 9.155 3.774 7.152 0     0    
             51.74 52.52 52.89 53.11 53.36 53.55 53.81 54.11 54.32 54.53 55.76 57.67 59.51 61.17 62.81 64.41 65.92 67.38 68.8  75.44 79.9  82.57 85.14 100   86.03 84.43 82.71 80.39 78.37 77.11 72.17 62.5  52.87 46.76 39.93 32.28 24.33 17.4  13.65 13.67 15.04 16.94 18.69 20.21 19.92 18.47 14.58 9.961 7.253 5.781 6.014 6.971 8.812 11.17 13.67 15.32 17.34 19.76 22.05 25.35 27.77 29.67 31.31 32.51 33.4  33.91 34.15 34.42 34.59 35.27 35.27 34.46 31.69 26.94 21.12 15.39 10.66 3.779 7.786 0     0    
             43.92 44.68 45.04 45.27 45.63 45.82 46.08 46.23 46.48 46.78 48.01 50.06 51.97 53.78 55.6  57.35 59.03 60.51 62.22 69.74 75.07 78.51 82.14 86.03 100   85.85 84.6  83.04 81.46 80.45 76.29 66.93 57.31 50.89 43.66 35.54 26.93 19.21 14.81 14.79 16.11 18.05 20.05 21.84 21.72 20.36 16.16 11.04 7.769 5.906 5.835 6.58  8.319 10.7  13.2  14.98 17    19.52 21.91 25.41 28.16 30.26 31.96 33.37 34.34 35.07 35.29 35.54 35.83 36.54 36.73 35.95 33.1  28.28 22.06 16.08 11.14 3.885 8.049 0     0    
             37.26 37.93 38.31 38.62 38.87 39.04 39.31 39.58 39.81 40.13 41.34 43.39 45.47 47.39 49.28 51.09 52.85 54.53 56.29 64.48 70.49 74.46 78.85 84.43 85.85 100   85.72 84.42 83.38 82.64 79.16 70.55 60.9  54.54 47.1  38.55 29.59 21.2  16.21 15.9  17.15 19.13 21.16 23.31 23.34 22.11 17.91 12.42 8.761 6.608 6.08  6.744 8.253 10.4  12.93 14.58 16.62 19.15 21.68 25.19 28.05 30.27 32.09 33.48 34.56 35.28 35.63 35.88 36.15 36.96 37.34 36.54 33.86 28.95 22.66 16.63 11.67 4.054 8.246 0     0    
             31.84 32.63 33    33.22 33.45 33.64 33.91 34.19 34.42 34.72 36.04 38.07 40.16 42.05 44.02 45.83 47.68 49.43 51.28 59.98 66.4  70.7  75.75 82.71 84.6  85.72 100   85.22 84.33 83.84 81.11 73.38 64.08 57.75 50.23 41.48 32.11 23.27 17.65 17.04 17.98 19.99 22.01 24.38 24.74 23.65 19.61 13.97 10.03 7.581 6.726 7.047 8.471 10.39 12.69 14.37 16.3  18.71 21.14 24.68 27.42 29.66 31.49 32.88 34.1  34.82 35.16 35.55 35.83 36.76 37.12 36.53 33.8  29.1  22.88 16.8  11.92 4.287 8.418 0     0    
             26.65 27.33 27.69 27.91 28.15 28.46 28.6  28.87 29.11 29.43 30.73 32.78 34.86 36.73 38.72 40.63 42.46 44.34 46.18 55.14 61.95 66.68 72.15 80.39 83.04 84.42 85.22 100   85.09 84.73 82.61 75.93 67.29 60.98 53.6  44.75 35.05 25.67 19.35 18.41 19.04 20.83 22.87 25.45 26.28 25.41 21.64 15.94 11.81 9.025 7.957 7.908 8.958 10.64 12.84 14.26 15.95 18.25 20.58 23.91 26.7  28.84 30.7  32.12 33.35 34.08 34.42 34.81 34.97 36.05 36.54 36.08 33.57 29.07 23.01 16.99 12.2  4.617 8.609 0     0    
             22.98 23.67 23.92 24.26 24.51 24.68 24.96 25.11 25.34 25.66 26.98 29.01 30.98 32.98 34.94 36.84 38.67 40.52 42.38 51.58 58.53 63.43 69.29 78.37 81.46 83.38 84.33 85.09 100   85.24 83.75 78.24 70.13 64.09 56.85 48.15 38.24 28.36 21.22 19.85 20.01 21.58 23.6  26.39 27.52 27.12 23.72 18.09 13.92 10.82 9.415 9.152 9.83  11.27 13.1  14.26 15.84 17.91 20.14 23.25 25.82 27.86 29.61 31.06 32.18 32.91 33.28 33.67 33.97 34.94 35.58 35.25 32.98 28.57 22.85 17.14 12.44 4.938 8.779 0     0    
             21.19 21.85 22.22 22.44 22.68 22.89 23.13 23.4  23.54 23.85 25.05 27.09 29.18 31.05 33.02 34.93 36.87 38.6  40.56 49.75 56.77 61.78 67.72 77.11 80.45 82.64 83.84 84.73 85.24 100   84.14 79.13 71.48 65.69 58.51 49.74 39.79 29.75 22.13 20.53 20.46 21.79 23.8  26.66 28    27.83 24.66 19.19 15.05 11.72 10.21 9.696 10.26 11.44 13.15 14.19 15.79 17.74 19.72 22.74 25.2  27.13 28.92 30.25 31.39 32.14 32.51 32.92 33.19 34.18 34.86 34.53 32.4  28.25 22.76 17.04 12.45 5.176 8.849 0     0    
             16.26 16.83 17.08 17.42 17.56 17.75 18.01 18.17 18.41 18.73 19.82 21.77 23.64 25.53 27.39 29.29 31.11 32.84 34.66 43.65 50.77 55.8  61.94 72.17 76.29 79.16 81.11 82.61 83.75 84.14 100   82.76 77.11 72.21 65.67 57.41 47.49 36.73 27.36 24.4  23.08 23.35 24.83 28    30.24 31.06 29.32 24.84 20.74 17.2  15.04 13.82 13.52 14.09 14.92 15.46 16.43 17.76 19.13 21.35 23.24 24.74 26.22 27.37 28.31 29.12 29.38 29.63 29.82 30.89 31.75 31.58 30.14 26.74 21.93 17    12.71 6.188 9.28  0     0    
             11.51 11.98 12.14 12.38 12.52 12.74 12.9  13.06 13.21 13.41 14.45 16.04 17.77 19.28 20.98 22.49 24.15 25.58 27.22 35.23 41.56 46.3  52.1  62.5  66.93 70.55 73.38 75.93 78.24 79.13 82.76 100   84.26 81.66 77.23 70.58 61.63 50.26 37.74 32.02 27.54 25.11 24.87 27.49 31.05 33.65 35.22 33.12 29.97 26.53 23.96 21.78 20.35 19.35 19.05 18.57 18.64 18.46 18.62 19.29 19.82 20.48 21.06 21.69 22.33 22.75 22.95 23.16 23.38 24.2  25.06 25.33 24.76 22.83 19.68 16.22 12.81 7.776 9.728 0     0    
             9.513 9.892 10.18 10.32 10.38 10.51 10.68 10.86 10.92 11.12 11.9  13.3  14.6  15.89 17.26 18.55 19.85 21.06 22.44 29.05 34.45 38.35 43.47 52.87 57.31 60.9  64.08 67.29 70.13 71.48 77.11 84.26 100   86.29 84.27 79.78 72.62 61.9  47.38 39.25 31.65 26.16 23.55 24.31 28.28 32.02 36.47 37.06 35.43 32.78 30.2  27.69 25.54 23.84 22.57 21.37 20.75 19.54 18.84 18.05 17.58 17.34 17.37 17.52 17.63 17.84 17.86 18.02 18.07 18.51 19.31 19.78 19.9  19.16 17.41 15.08 12.54 8.594 9.787 0     0    
             8.846 9.136 9.322 9.485 9.55  9.697 9.772 9.965 10.03 10.14 10.86 11.94 13.11 14.28 15.41 16.45 17.63 18.71 19.82 25.55 30.26 33.7  38.22 46.76 50.89 54.54 57.75 60.98 64.09 65.69 72.21 81.66 86.29 100   86.62 83.94 78.09 68.35 53.2  43.79 34.23 26.73 22.43 21.6  25.29 29.64 35.36 37.55 36.98 34.88 32.71 30.17 27.88 25.94 24.32 22.9  21.87 20.12 19    17.66 16.6  15.86 15.49 15.33 15.23 15.31 15.26 15.34 15.31 15.7  16.19 16.8  17.25 16.91 15.84 14.25 12.1  8.899 9.675 0     0    
             8.345 8.66  8.756 8.83  8.914 9.079 9.173 9.272 9.359 9.476 10.06 10.95 11.83 12.7  13.63 14.58 15.44 16.3  17.3  22    25.81 28.75 32.5  39.93 43.66 47.1  50.23 53.6  56.85 58.51 65.67 77.23 84.27 86.62 100   87.14 83.21 74.95 59.9  49.28 37.81 28.06 21.78 18.49 21.57 25.88 32.91 36.68 37.38 36.23 34.55 32.23 30.1  27.94 26    24.39 23.02 21.04 19.55 17.48 15.9  14.85 14.13 13.57 13.3  13.13 13.02 13.03 13.06 13.05 13.39 13.89 14.54 14.8  14.41 13.35 11.63 8.927 9.371 0     0    
             7.856 8.097 8.213 8.209 8.312 8.399 8.509 8.526 8.63  8.659 9.12  9.781 10.51 11.12 11.88 12.56 13.25 13.84 14.63 18.17 21.11 23.29 26.27 32.28 35.54 38.55 41.48 44.75 48.15 49.74 57.41 70.58 79.78 83.94 87.14 100   87.25 81.41 67.46 56.08 42.8  30.55 21.81 15.34 16.89 21.03 28.74 33.97 35.97 35.86 34.81 32.93 31.05 28.96 27.11 25.34 23.92 21.63 19.82 17.48 15.45 13.9  12.99 12.21 11.66 11.28 11.24 11.07 10.92 10.79 10.9  11.32 12.04 12.6  12.73 12.36 11.11 8.791 8.883 0     0    
             7.401 7.479 7.618 7.641 7.667 7.682 7.813 7.852 7.88  7.927 8.191 8.649 9.158 9.555 10.09 10.53 10.98 11.44 11.96 14.3  16.31 17.94 19.92 24.33 26.93 29.59 32.11 35.05 38.24 39.79 47.49 61.63 72.62 78.09 83.21 87.25 100   86.91 75.85 64.78 50.48 35.99 24.71 14.05 13.22 16.08 23.44 29.5  32.62 33.52 33.27 32.13 30.73 29.07 27.31 25.64 24.31 21.99 20.13 17.54 15.34 13.68 12.49 11.49 10.81 10.35 10.13 9.912 9.823 9.353 9.126 9.331 10.1  10.9  11.33 11.42 10.55 8.373 8.207 0     0    
             6.736 6.762 6.826 6.874 6.925 6.97  6.927 6.986 7.038 7.105 7.285 7.465 7.777 8.071 8.394 8.626 8.959 9.194 9.479 10.93 12.19 13.11 14.42 17.4  19.21 21.2  23.27 25.67 28.36 29.75 36.73 50.26 61.9  68.35 74.95 81.41 86.91 100   84.69 75.96 62.59 47.36 33.98 18.64 14.02 14.52 19.34 24.67 28.1  29.6  30.07 29.62 28.78 27.65 26.33 24.99 23.86 21.88 20.19 17.82 15.79 14.12 12.85 11.74 11.03 10.48 10.32 10.05 9.897 9.187 8.831 8.803 9.232 9.972 10.53 10.88 10.32 7.88  7.459 0     0    
             5.801 5.867 5.95  5.927 5.996 5.968 6.043 6.024 6.094 6.082 6.263 6.425 6.707 6.88  7.072 7.354 7.549 7.738 7.964 9.03  9.903 10.63 11.57 13.65 14.81 16.21 17.65 19.35 21.22 22.13 27.36 37.74 47.38 53.2  59.9  67.46 75.85 84.69 100   87.71 79.74 67.41 54.56 35.99 27.02 23.49 22.8  24.28 25.9  26.63 26.97 26.77 26.25 25.53 24.62 23.59 22.85 21.38 20.19 18.29 16.57 15.28 14.22 13.28 12.59 12.13 11.91 11.79 11.56 10.89 10.33 10.23 10.26 10.67 10.9  11.11 10.54 7.48  6.83  0     0    
             5.345 5.33  5.423 5.406 5.483 5.461 5.543 5.528 5.512 5.6   5.718 5.937 6.271 6.494 6.738 6.971 7.218 7.454 7.724 9.018 9.97  10.72 11.7  13.67 14.79 15.9  17.04 18.41 19.85 20.53 24.4  32.02 39.25 43.79 49.28 56.08 64.78 75.96 87.71 100   87.18 78.87 68.31 50.51 40.02 34.46 29.9  28.09 27.62 27.19 26.74 26.01 25.33 24.57 23.64 22.81 22.12 20.9  19.79 18.28 16.9  15.69 14.94 14.17 13.64 13.21 12.99 12.89 12.79 12.15 11.62 11.41 11.39 11.5  11.39 11.47 10.8  7.342 6.614 0     0    
             4.782 4.876 4.877 4.865 4.946 4.924 5.01  4.999 5.08  5.075 5.309 5.554 5.917 6.165 6.529 6.788 7.156 7.414 7.711 9.318 10.57 11.59 12.77 15.04 16.11 17.15 17.98 19.04 20.01 20.46 23.08 27.54 31.65 34.23 37.81 42.8  50.48 62.59 79.74 87.18 100   87.28 80.57 65.84 55.11 48.04 40.01 34.7  31.74 29.58 27.85 26.4  25.09 23.95 22.98 21.99 21.36 20.11 19.09 17.82 16.64 15.74 15.03 14.42 14.04 13.75 13.66 13.56 13.46 12.97 12.67 12.45 12.29 12.23 11.87 11.58 10.86 7.269 6.409 0     0    
